0.9673040509223938,0.027667952701449394,0.005027981474995613
0.783268928527832,0.15064887702465057,0.06608220934867859
0.9498262405395508,0.0006877322448417544,0.04948597028851509
0.2740219533443451,0.6224179863929749,0.10356005281209946
0.9654484987258911,0.01528776716440916,0.01926375739276409
0.9551834464073181,0.023330239579081535,0.02148636057972908
0.1757057011127472,0.5635173320770264,0.26077696681022644
0.9538601636886597,0.014748891815543175,0.03139093518257141
0.9924949407577515,0.007353036664426327,0.00015206103853415698
0.6344859004020691,0.09760972112417221,0.2679043710231781
0.9932357668876648,0.005902363918721676,0.0008619013242423534
0.8973531723022461,0.08095663040876389,0.02169026993215084
0.8777801394462585,0.1086956113576889,0.013524238020181656
0.7465811371803284,0.20407448709011078,0.04934435337781906
0.1398768126964569,0.033322300761938095,0.8268009424209595
0.8185524344444275,0.06682825833559036,0.11461928486824036
0.9428441524505615,0.0008851859602145851,0.05627060309052467
0.7220084071159363,0.252660870552063,0.025330718606710434
0.17234814167022705,0.8218599557876587,0.005791941192001104
0.07220834493637085,0.6188539862632751,0.30893760919570923
0.7784590721130371,0.163216695189476,0.058324217796325684
0.2757537364959717,0.003575107781216502,0.7206711769104004
0.9288532137870789,0.06332194805145264,0.007824763655662537
0.781406581401825,0.1642162948846817,0.05437711253762245
0.7260099649429321,0.14875879883766174,0.1252313107252121
0.47421830892562866,0.45971348881721497,0.0660681277513504
0.42322149872779846,0.07256262749433517,0.5042158365249634
0.9306851029396057,0.0668717473745346,0.0024431361816823483
0.9253279566764832,0.010476772673428059,0.06419521570205688
0.9600409269332886,0.019879821687936783,0.020079288631677628
0.7430801391601562,0.19595108926296234,0.06096874177455902
0.5854108333587646,0.39886394143104553,0.015725282952189445
0.7014617323875427,0.18611286580562592,0.11242544651031494
0.9816901087760925,0.010202117264270782,0.008107760921120644
0.8804070949554443,0.10036087781190872,0.019231976941227913
0.9753838181495667,0.022622674703598022,0.0019934845622628927
0.0890083909034729,0.49114683270454407,0.4198448061943054
0.8399745225906372,0.020441614091396332,0.13958382606506348
0.7317186594009399,0.22435767948627472,0.04392370209097862
0.7486944794654846,0.19648465514183044,0.054820846766233444
0.12768439948558807,0.07577461749315262,0.7965409755706787
0.48954156041145325,0.2039366513490677,0.30652183294296265
0.9643425941467285,0.032549239695072174,0.003108136123046279
0.863896369934082,0.03367714583873749,0.10242652148008347
0.10241448134183884,0.8887555599212646,0.00883002020418644
0.8251650333404541,0.06710310280323029,0.10773184895515442
0.9671729207038879,0.03071068413555622,0.0021163378842175007
0.8645133376121521,0.06507578492164612,0.07041086256504059
0.08621809631586075,0.20363983511924744,0.7101420164108276
0.8861604332923889,0.04340628907084465,0.0704333484172821
0.7482337951660156,0.1396397352218628,0.11212638020515442
0.9803613424301147,0.00982628297060728,0.009812312200665474
0.4213961064815521,0.1037738248705864,0.4748300611972809
0.09308139979839325,0.8901075720787048,0.016811048611998558
0.7115505337715149,0.03301720321178436,0.2554323077201843
0.8940519690513611,0.07455189526081085,0.031396131962537766
0.9438514113426208,0.048911482095718384,0.0072370972484350204
0.7009173035621643,0.07759298384189606,0.22148971259593964
0.8851969838142395,0.05715428292751312,0.057648733258247375
0.27379700541496277,0.5118710398674011,0.21433193981647491
0.754841148853302,0.036040905863046646,0.20911796391010284
